[32m[2026-04-17T11:39:34.889Z]  INFO: Requesting https://sparql.rhea-db.org/sparql { headers: { accept: 'application/n-quads,application/trig;q=0.95,application/ld+json;q=0.9,application/n-triples;q=0.8,text/turtle;q=0.6,application/rdf+xml;q=0.5,text/n3;q=0.35,application/xml;q=0.3,image/svg+xml;q=0.3,text/xml;q=0.3,text/html;q=0.2,application/xhtml+xml;q=0.18,application/json;q=0.135,text/shaclc;q=0.1,text/shaclc-ext;q=0.05', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/24' }, method: undefined, actor: 'urn:comunica:default:http/actors#fetch' }
[0m[90m[2026-04-17T11:39:35.899Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql?query=ASK%20WHERE%20%7B%20%3Fx%20%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23label%3E%20%3FenglishLabel.%20%7D', requestInterval: 298, currentDelay: 298, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:39:35.899Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql?query=ASK%20WHERE%20%7B%20%3Fs%20%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23label%3E%20%3Fo.%20%7D', requestInterval: 298, currentDelay: 596, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:39:35.899Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql?query=ASK%20WHERE%20%7B%20%3Fs%20%3Chttp%3A%2F%2Fwww.geneontology.org%2Fformats%2FoboInOwl%23hasSynonym%3E%20%3Fo.%20%7D', requestInterval: 298, currentDelay: 894, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[32m[2026-04-17T11:39:35.899Z]  INFO: Requesting https://data.allie.dbcls.jp/sparql?query=ASK%20WHERE%20%7B%20%3Fx%20%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23label%3E%20%221%2C2%2C4-%E3%83%88%E3%83%AA%E3%82%AF%E3%83%AD%E3%83%AD%E3%83%99%E3%83%B3%E3%82%BC%E3%83%B3%22%40ja.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/24' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[32m[2026-04-17T11:39:36.197Z]  INFO: Requesting https://data.allie.dbcls.jp/sparql?query=ASK%20WHERE%20%7B%20%3Fx%20%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23label%3E%20%3FenglishLabel.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/24' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[32m[2026-04-17T11:39:36.496Z]  INFO: Requesting https://data.allie.dbcls.jp/sparql?query=ASK%20WHERE%20%7B%20%3Fs%20%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23label%3E%20%3Fo.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/24' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[32m[2026-04-17T11:39:36.794Z]  INFO: Requesting https://data.allie.dbcls.jp/sparql?query=ASK%20WHERE%20%7B%20%3Fs%20%3Chttp%3A%2F%2Fwww.geneontology.org%2Fformats%2FoboInOwl%23hasSynonym%3E%20%3Fo.%20%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/24' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[90m[2026-04-17T11:39:37.029Z]  DEBUG: Pruning 2 source-specific operations { actor: 'urn:comunica:default:optimize-query-operation/actors#prune-empty-source-operations' }
[0m[90m[2026-04-17T11:39:37.031Z]  DEBUG: Push down filter across union entries with 2 fully overlapping, 0 partially overlapping, and 0 not overlapping { actor: 'urn:comunica:default:optimize-query-operation/actors#filter-pushdown' }
[0m[90m[2026-04-17T11:39:37.031Z]  DEBUG: Push down filter across join entries with 1 fully overlapping, 0 partially overlapping, and 1 not overlapping { actor: 'urn:comunica:default:optimize-query-operation/actors#filter-pushdown' }
[0m[90m[2026-04-17T11:39:37.031Z]  DEBUG: Pushed down filters in 2 iterations { actor: 'urn:comunica:default:optimize-query-operation/actors#filter-pushdown' }
[0m[90m[2026-04-17T11:39:37.032Z]  DEBUG: Hoist 1 source-specific operations into a single filter operation for QuerySourceHypermedia(https://sparql.rhea-db.org/sparql)(SkolemID:0) { actor: 'urn:comunica:default:optimize-query-operation/actors#group-sources' }
[0m[90m[2026-04-17T11:39:37.032Z]  DEBUG: Hoist 1 source-specific operations into a single filter operation for QuerySourceHypermedia(https://data.allie.dbcls.jp/sparql)(SkolemID:1) { actor: 'urn:comunica:default:optimize-query-operation/actors#group-sources' }
[0m[90m[2026-04-17T11:39:37.042Z]  DEBUG: Determined physical join operator 'inner-bind-source' { entries: 2, variables: [ [ 'x', 'englishLabel' ], [ 'x' ] ], costs: { 'inner-bind-source': NaN, 'inner-bind': NaN, 'inner-hash-def': NaN, 'inner-hash-undef': NaN, 'inner-symmetric-hash': NaN, 'inner-nested-loop': NaN }, coefficients: { 'inner-bind-source': { iterations: 1, persistedItems: Infinity, blockingItems: Infinity, requestTime: NaN }, 'inner-bind': { iterations: Infinity, persistedItems: 0, blockingItems: 0, requestTime: NaN }, 'inner-hash-def': { iterations: Infinity, persistedItems: Infinity, blockingItems: Infinity, requestTime: NaN }, 'inner-hash-undef': { iterations: Infinity, persistedItems: Infinity, blockingItems: Infinity, requestTime: NaN }, 'inner-symmetric-hash': { iterations: Infinity, persistedItems: Infinity, blockingItems: 0, requestTime: NaN }, 'inner-nested-loop': { iterations: Infinity, persistedItems: 0, blockingItems: 0, requestTime: NaN } } }
[0m[90m[2026-04-17T11:39:37.043Z]  DEBUG: First entry for Bind Join Source:  { entry: { type: 'union', input: [ { type: 'filter', input: Quad { termType: 'Quad', value: '', subject: [Object], predicate: [Object], object: [Object], graph: [Object], type: 'pattern' }, expression: { type: 'expression', expressionType: 'operator', operator: '=', args: [Array] }, metadata: { scopedSource: [Object] } }, { type: 'filter', input: Quad { termType: 'Quad', value: '', subject: [Object], predicate: [Object], object: [Object], graph: [Object], type: 'pattern' }, expression: { type: 'expression', expressionType: 'operator', operator: '=', args: [Array] }, metadata: { scopedSource: [Object] } } ] }, cardinality: { type: 'estimate', value: Infinity }, order: undefined, availableOrders: undefined, actor: 'urn:comunica:default:rdf-join/actors#inner-multi-bind-source' }
[0m[32m[2026-04-17T11:39:37.049Z]  INFO: Requesting https://sparql.rhea-db.org/sparql?query=SELECT%20%3Fx%20%3FenglishLabel%20WHERE%20%7B%0A%20%20%3Fx%20%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23label%3E%20%3FenglishLabel.%0A%20%20FILTER((LANG(%3FenglishLabel))%20%3D%20%22en%22)%0A%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/24' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[32m[2026-04-17T11:39:37.050Z]  INFO: Requesting https://data.allie.dbcls.jp/sparql?query=SELECT%20%3Fx%20%3FenglishLabel%20WHERE%20%7B%0A%20%20%3Fx%20%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23label%3E%20%3FenglishLabel.%0A%20%20FILTER((LANG(%3FenglishLabel))%20%3D%20%22en%22)%0A%7D { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/24' }, method: 'GET', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[90m[2026-04-17T11:39:37.053Z]  DEBUG: Determined physical join operator 'inner-bind' { entries: 2, variables: [ [ 'x', 'englishLabel', 'englishLabelStr' ], [ 'chebi', 'englishLabelStr' ] ], costs: { 'inner-bind': NaN, 'inner-hash-def': NaN, 'inner-hash-undef': NaN, 'inner-symmetric-hash': NaN, 'inner-nested-loop': NaN }, coefficients: { 'inner-bind': { iterations: Infinity, persistedItems: 0, blockingItems: 0, requestTime: NaN }, 'inner-hash-def': { iterations: Infinity, persistedItems: Infinity, blockingItems: Infinity, requestTime: NaN }, 'inner-hash-undef': { iterations: Infinity, persistedItems: Infinity, blockingItems: Infinity, requestTime: NaN }, 'inner-symmetric-hash': { iterations: Infinity, persistedItems: Infinity, blockingItems: 0, requestTime: NaN }, 'inner-nested-loop': { iterations: Infinity, persistedItems: 0, blockingItems: 0, requestTime: NaN } } }
[0m[90m[2026-04-17T11:39:37.054Z]  DEBUG: First entry for Bind Join:  { entry: { type: 'extend', input: { type: 'join', input: [ { type: 'union', input: [Array] }, Quad { termType: 'Quad', value: '', subject: [Object], predicate: [Object], object: [Object], graph: [Object], type: 'pattern', metadata: [Object] } ] }, variable: Variable { termType: 'Variable', value: 'englishLabelStr' }, expression: { type: 'expression', expressionType: 'operator', operator: 'str', args: [ { type: 'expression', expressionType: 'term', term: [Object] } ] } }, cardinality: { type: 'estimate', value: Infinity }, order: undefined, availableOrders: undefined, actor: 'urn:comunica:default:rdf-join/actors#inner-multi-bind' }
[0m[32m[2026-04-17T11:40:09.169Z]  INFO: Requesting https://data.allie.dbcls.jp/sparql { headers: { accept: 'application/sparql-results+json;q=1.0,application/sparql-results+xml;q=0.7', 'content-length': '2267', 'content-type': 'application/x-www-form-urlencoded', 'user-agent': 'Comunica/4.0 (linux; x64) ActorHttpFetch/4.4.1 Node.js/24' }, method: 'POST', actor: 'urn:comunica:default:http/actors#fetch' }
[0m[90m[2026-04-17T11:40:09.173Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 9808, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.174Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 19619, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.396Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 29209, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.398Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 39019, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.400Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 48829, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.402Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 58639, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.404Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 68449, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.406Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 78259, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.408Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 88069, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.410Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 97879, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.411Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 107690, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.413Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 117500, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.414Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 127311, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.624Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 136913, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.626Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 146723, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.627Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 156534, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.630Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 166343, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.631Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 176154, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.633Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 185964, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.635Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 195774, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.636Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 205585, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.641Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 215392, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.642Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 225203, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.644Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 235013, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.646Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 244823, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.647Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 254634, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.649Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 264444, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.650Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 274255, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.651Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 284066, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.653Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 293876, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.654Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 303687, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.656Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 313497, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.657Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 323308, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.658Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 333119, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.660Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 342929, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.661Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 352740, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.666Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 362547, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.853Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 372172, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.856Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 381981, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.858Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 391791, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.860Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 401601, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.861Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 411412, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.862Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 421223, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.864Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 431033, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.865Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 440844, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.867Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 450654, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.869Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 460464, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.870Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 470275, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.871Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 480086, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.872Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 489897, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.874Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 499707, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.875Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 509518, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.876Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 519329, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.878Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 529139, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.879Z]  DEBUG: Delaying request { url: 'https://data.allie.dbcls.jp/sparql', requestInterval: 9812, currentDelay: 538950, actor: 'urn:comunica:default:http/actors#limit-rate' }
[0m[90m[2026-04-17T11:40:09.880Z]  DEBUG: Server reported client-side error { url: 'https://data.allie.dbcls.jp/sparql', status: 400, statusText: 'Bad Request', currentAttempt: '1 / 3', actor: 'urn:comunica:default:http/actors#retry' }
[0mRequest failed: https://data.allie.dbcls.jp/sparql
